date_time,sentiment_1,sentiment_2,s1_removed,s2_removed,s1_scaled,s2_scaled
2018-02-21,0.11897374999999992,0.044754411690051545,0.36117297297297296,0.2863792363792363,0.4573726801118016,0.20031812984973132
2018-02-22,0.015062499999999998,0.12652620455354832,0.42034583333333336,0.37879419191919195,0.1186780297731378,0.5681893555485699
2018-02-23,0.14737516778523485,0.06171265426718449,0.3986666666666667,0.2069767992424242,0.5499459892182983,0.27660910090575414
2018-02-24,0.003721487603305787,0.14332675560206548,-0.06717954545454542,0.30315488488783954,0.081712443966165,0.6437709111217862
2018-02-25,0.13076363636363633,0.1577441988426837,0.26521153846153844,0.25978778166278166,0.49580135303667183,0.7086314495867228
2018-02-26,0.19751161290322589,0.22251069072056978,0.5632073170731708,0.6896003061978672,0.7133637687990617,1.0
2018-02-27,0.08751180555555559,0.10317983071455292,0.31707142857142856,0.29310365560365564,0.35482370420605946,0.4631597498737693
2018-02-28,0.11220357142857144,0.12911124156101839,0.376026923076923,0.4045036994255745,0.4353055481700698,0.5798188025634143
2018-03-01,0.05957499999999997,0.06616507335257334,0.22518888888888886,0.3038291312596868,0.2637647804685608,0.2966394415514717
2018-03-02,0.103108,0.0824096981721982,0.3498631578947368,0.2207535885167465,0.40565888926999544,0.36972002146964605
2018-03-03,0.0692709677419355,0.10799048666387376,0.3213421052631579,0.13302923976608186,0.2953684076412666,0.4848017102432364
2018-03-04,0.18678205128205125,0.13577030222863548,0.6390250000000001,0.5878472222222222,0.678391182851237,0.6097762820806913
2018-03-05,0.1516524590163934,0.09971206502968802,0.33336666666666664,0.3931954465287799,0.5638876524928127,0.44755912319976254
2018-03-06,0.16440354609929086,0.15667483791818915,0.49687105263157916,0.4896764282866258,0.6054493215226802,0.7038206572556197
2018-03-07,0.11487696969696971,0.08547562338755518,0.497176923076923,0.5158573717948718,0.4440193851389364,0.3835128665006596
2018-03-08,0.011870545454545465,0.03994142835279199,-0.11651599999999993,-0.02566071428571429,0.10827397892523025,0.17866569913317135
2018-03-09,0.10163295880149806,0.038606364158798624,0.36064761904761905,0.2376803751803752,0.40085105024427164,0.17265957300786028
2018-03-10,-0.05112890625000002,0.07240995215360452,0.22237083333333332,0.2672368526535193,-0.0970702669249408,0.3247336185094232
2018-03-11,0.17389655172413793,0.18412275463999603,0.4850818181818182,0.4523863636363636,0.6363914016224821,0.8273020976611928
2018-03-12,0.10179398148148151,0.09135688621221032,0.35146562499999995,0.2738676995024652,0.40137589736422824,0.4099712244282465
2018-03-13,0.04203153153153153,0.04543406989240321,0.1374117647058823,0.09773556644880174,0.2065825319761666,0.20337574528409938
2018-03-14,0.029072556390977455,0.011198868948164053,0.13017307692307684,0.22942307692307692,0.16434325996300728,0.04935997905983498
2018-03-15,0.0667991525423729,0.07794881523059491,0.2751388888888889,0.3381558641975309,0.28731162279152556,0.34965160401222223
2018-03-16,0.0036807339449541356,0.03393787781074806,0.052719999999999996,0.1825378787878788,0.08157960901263078,0.15165719877983586
2018-03-17,0.12026762589928058,0.0695185345230309,0.3858714285714285,0.4901785714285714,0.4615900179389232,0.3117258402705145
2018-03-18,0.11186625000000001,0.09171263603294856,0.29726363636363634,0.3404545454545454,0.4342060621827321,0.4115716555550971
2018-03-19,-0.003471153846153832,0.04003446726884227,0.10787619047619046,0.23837481962481966,0.05826831081661568,0.17908425838064
2018-03-20,0.0881390909090909,0.07956939525121344,0.3713166666666667,0.29811507936507936,0.3568683162521874,0.35694219576337993
2018-03-21,0.104068661971831,0.0805665540183743,0.3602611111111111,0.19885981591710758,0.40879012934884107,0.3614281683102233
2018-03-22,0.1127794520547945,0.08236319283836406,0.2092176470588235,0.1735608182667006,0.4371826085204691,0.36951080538718034
2018-03-23,0.03329055555555559,0.06865296483352037,0.29266086956521736,0.4322087332956899,0.17809166306830693,0.30783185468627344
2018-03-24,-0.10158260869565218,-0.03930422154745581,0.26031874999999993,0.040178571428571425,-0.2615221343418101,-0.177841029400585
2018-03-25,0.0009999999999999946,-0.0004032180037927237,0.035934999999999995,0.00018849206349206838,0.07284186169328634,-0.0028349624746574677
2018-03-26,0.05281458333333331,0.05012008501119828,0.2617478260869565,0.31430603590250333,0.24172946707313595,0.22445697714937213
2018-03-27,-0.10300700000000003,-0.006093314710256676,-0.13201777777777776,-0.09031747100635988,-0.266164882020926,-0.028433310957074572
2018-03-28,-0.061451338582677276,0.019734562109660535,-0.039796721311475367,0.04997967575836434,-0.13071583089958883,0.08775996755893303
2018-03-29,-0.09660423728813569,0.0018581427802031544,-0.08312916666666666,-0.06345482000999585,-0.24529532768589168,0.007338344655156101
2018-03-30,-0.0479741697416974,0.05148092571293675,0.02148039215686276,0.1293899782135076,-0.08678752681171753,0.23057906545633983
2018-03-31,-0.32814703196346984,0.030436741298613436,-0.06093703703703702,0.22277116402116398,-1.0,0.13590644494461118
2018-04-01,-0.11676363636363637,0.018736534558727064,-0.15917575757575755,-0.10434704184704184,-0.3110040995552927,0.08327008656713444
2018-04-02,-0.10247387096774198,0.04268107011579341,-0.04408095238095241,0.014768831414239588,-0.26442716881695594,0.1909906749963453
2018-04-03,0.05708702531645563,0.08273510810714135,0.39951388888888884,0.3313629549462882,0.25565532441356675,0.37118396089704675
2018-04-04,0.0031225118483412333,0.026698072037230937,-0.047390677966101684,-0.07489554289872073,0.07976010594800954,0.11908708957150291
2018-04-05,-0.04093835616438354,0.049887678674065676,-0.03564615384615391,0.07991978854478855,-0.0638545679702413,0.2234114380813482
2018-04-06,-0.08031875000000004,-0.0022839779061877247,-0.11057708333333338,-0.02241402116402116,-0.19221341958980137,-0.011296039654342659
2018-04-07,-0.029642519685039375,0.039837248060611744,0.16981249999999998,0.175,-0.02703623129683784,0.17819701756907763
2018-04-08,0.10217902097902093,0.16680630776566094,0.2778603773584904,0.41154196956083744,0.40263091852878635,0.7493996533911448
2018-04-09,0.014275510204081632,0.0326209042870395,0.01617608695652175,0.03999377264492754,0.11611286735089124,0.1457324581398901
2018-04-10,-0.04573565217391293,0.054297558922558914,0.15418484848484848,0.17029882154882153,-0.07949116645710991,0.24325040694077368
2018-04-11,-0.05725245901639342,0.03082731004670042,0.10158510638297871,0.05167759951337082,-0.11702974737622948,0.13766351787950779
2018-04-12,-0.11699209039548009,0.03546727362405329,-0.16060454545454533,0.02990013774104684,-0.31174873652610924,0.1585375751629055
2018-04-13,0.20649967948717915,0.08865948431150246,0.136365306122449,0.26810071070275154,0.7426600198678601,0.39783627533801147
2018-04-14,0.0428,0.01802961714420048,0.1490823529411765,0.16002956738250856,0.20908732485686254,0.08008983862780085
2018-04-15,0.0021252252252252283,0.1036801476801477,-0.03833333333333334,0.29046674225245656,0.07650948925247655,0.46541055310219454
2018-04-16,0.038179365079365084,0.00415022286534564,0.20918055555555556,0.12285321750491018,0.19402654627141525,0.01764985038096082
2018-04-17,0.06171974025974022,0.021575925818559744,0.3783571428571431,0.01922513112989305,0.27075547735980193,0.09604381093363906
2018-04-18,0.009250120481927722,0.06497537281159271,0.24292000000000002,0.20402884199134202,0.09973280633959136,0.2912872708224319
2018-04-19,0.04456412556053811,0.09113302170757326,0.3541344827586207,0.34517517125275743,0.2148374230404563,0.40896411296807866
2018-04-20,-0.040372941176470584,0.03682322558976973,0.2918076923076923,0.2395252664002664,-0.06201161995809232,0.16463767024642093
2018-04-21,0.023224793388429775,0.08280385019021386,0.33836000000000005,0.35937878787878785,0.14528270544738686,0.3714932146564597
2018-04-22,-0.08276486486486488,0.04706662421785188,0.35781333333333326,0.24451851851851858,-0.20018643520498847,0.2107202064936669
2018-04-23,0.1857087628865977,0.05444894917510898,0.407552,0.22464935064935063,0.6748928413549055,0.2439314745291708
2018-04-24,0.12269237288135591,0.0865048366279828,0.27916250000000004,0.19873112636784515,0.46949338577689775,0.38814304425515267
2018-04-25,0.09615290697674417,0.10905298786373918,0.24062857142857144,0.4292780775307283,0.3829890359135541,0.489581642356911
2018-04-26,0.048456953642384115,0.04623812841140035,0.21901363636363644,0.21336776859504128,0.22752594373488896,0.206993007209747
2018-04-27,0.04004411764705878,0.029814017399889238,0.3698428571428571,0.21589423142994574,0.20010463424440317,0.1331049629680812
2018-04-28,-0.11419914529914531,-0.22205679458984737,-0.33722962962962977,-0.5200336700336697,-0.30264524135288984,-1.0
2018-04-29,-0.01588583333333335,0.016693873256373268,0.08412499999999996,-0.053779117707689124,0.017803149171684532,0.0740806547267581
2018-04-30,-0.018356140350877206,0.05481005698620053,-0.0875975609756098,0.08307483642631733,0.009751280182175075,0.24555600993953444
2018-05-01,-0.0002983805668016187,0.09303787634279875,0.13507435897435896,0.24495487970748384,0.06860984107877742,0.4175335864368612
2018-05-02,0.08141974025974015,0.067917292230827,0.30509200000000003,0.29283138985088975,0.3349668559321092,0.3045222442131652
2018-05-03,-0.0015994981179422755,0.023007698659433005,0.04688937500000008,0.12328906743213382,0.06436889937099234,0.10248500552470788
2018-05-04,0.06696690821256042,0.052649911072276734,0.27117534246575353,0.1387722247548874,0.28785841582939675,0.23583804366759498
2018-05-05,0.00279884393063581,0.028150486335276788,0.21015416666666664,0.12021183749699373,0.07870512304468501,0.12562114501206986
2018-05-06,0.08694967741935483,0.04729760159195643,0.15917037037037035,0.1017161696328363,0.3529914695583573,0.21175931700775802
2018-05-07,0.0507718562874251,0.0699969111200398,0.23298809523809522,0.2411737843285462,0.2350712782576688,0.31387793916580314
2018-05-08,0.09605990990990984,0.08367048790796307,0.3291026315789473,0.2249771999443052,0.38268591561585796,0.37539200503760545
2018-05-09,-0.02862673796791443,0.07412255400323578,0.2940244444444445,0.2904811928811929,-0.02372533056662776,0.3324381938831055
2018-05-10,-0.07213286219081276,0.053407153309980235,0.2749538461538461,0.28463975838975836,-0.16553183882502168,0.23924469063447676
2018-05-11,-0.023024840764331245,0.012542924523853565,-0.10189565217391303,-0.06454328011775365,-0.0054661659949307995,0.055406555204516504
2018-05-12,0.04925923913043478,0.1819156543436436,0.39393076923076936,0.34288294113294115,0.2301409618666803,0.8173728951473772
2018-05-13,0.09144949494949496,0.08550941446845801,0.26468148148148146,0.3134450323339212,0.3676584485905468,0.3836648842798241
2018-05-14,0.07564398249452947,0.05462671061223103,0.2670181818181819,0.24342334936212773,0.31614099966795245,0.24473117960430885
2018-05-15,-0.004160431654676253,0.06074936844355675,0.22193968253968255,0.2418067723722485,0.056021636791005344,0.27227551441795633
2018-05-16,0.02260088757396446,0.08332950659847722,0.27643818181818186,0.26041885499680256,0.14324910887651904,0.3738580138180373
2018-05-17,0.12126848137535806,0.085625859815432,0.32375526315789477,0.3882805023923445,0.46485226717093225,0.38418874331505104
2018-05-18,0.06806338028169011,0.06827138123352913,0.0678608695652174,0.16787444515026034,0.29143232360223165,0.3061152037273091
2018-05-19,0.011426114649681546,0.11334155706289464,-0.16674130434782605,0.3442793148880106,0.10682537412013825,0.5088748625804322
2018-05-20,-0.03368492462311553,-0.14102316023358724,-0.14540465116279053,-0.3697669734442991,-0.04021229189690753,-0.6354495682486596
2018-05-21,0.012313965517241381,0.07214413533258783,0.09644533333333334,-0.008905395222061886,0.10971928925580507,0.3235377738748068
2018-05-22,0.006075126903553251,0.03292583230479802,0.0019012987012987212,0.011458807696632383,0.08938403909971074,0.14710425444904038
2018-05-23,-0.025778167115902945,0.03350403025520951,0.0766049180327869,0.11807745684794864,-0.014440525421016093,0.14970542511273732
2018-05-24,0.009682500000000007,0.02101236704711873,0.01787631578947365,-0.004279659257044117,0.10114213044729954,0.09350849834303199
2018-05-25,0.08559080882352943,0.09859015741713355,0.33308974358974364,0.3990918803418803,0.34856229058188193,0.44251193621634605
2018-05-26,0.2167807692307693,0.22083050340862856,0.47700508474576275,0.5112528584880282,0.7761708292923035,0.992441249675432
2018-05-27,0.06945972222222223,0.08581010689734647,0.25435555555555556,0.3280675972689861,0.29598364547836864,0.38501762571424775
2018-05-28,0.13981555555555553,0.06670516090134146,0.2677,0.19997329059829058,0.5253057291807459,0.2990691628721437
2018-05-29,0.04063461538461536,0.09021469175115009,0.16199591836734695,0.19463953492652467,0.20202933849680604,0.40483277189268735
2018-05-30,0.12379744318181801,0.07955916618254286,0.45248913043478267,0.36578789223199165,0.4730953191480645,0.35689617769409426
2018-05-31,0.17417164179104483,0.053916178683377836,0.38275625,0.2446114641109758,0.6372880469233776,0.2415346708521806
2018-06-01,0.028822188449848008,0.05403013617869244,0.14119999999999996,0.16799476565101562,0.1635271954629955,0.24204733765342018
2018-06-02,0.10353986928104572,0.11089343649917882,0.36027586206896545,0.38674118027566307,0.4070665502800958,0.4978613690407217
2018-06-03,0.12841883116883115,0.09722106169143506,0.46293125000000007,0.3324553571428572,0.48815855232388256,0.4363527105827281
2018-06-04,0.026523178807947044,0.03269861852643307,0.04229016393442622,-0.031448438856225766,0.15603366356160017,0.1460820754284298
2018-06-05,0.026424090909090918,0.060489365593502716,0.2894303571428571,0.1792795659201909,0.1557106904354385,0.27110582541169675
2018-06-06,0.10772577639751542,0.06836411296533582,0.27002567567567565,0.23700269243237998,0.420710350611271,0.30653238102826236
2018-06-07,0.0054634883720930385,0.08998600218149631,0.2930210526315789,0.31911378704141863,0.08739042725742638,0.4038039536492925
2018-06-08,0.07232035398230087,0.09394150579887588,0.38619622641509427,0.4100220023687004,0.3053077626815349,0.4215987935693449
2018-06-09,-0.06526372549019592,0.033351417251717586,-0.3044833333333329,-0.1260485542741403,-0.1431421567362786,0.14901885666796963
2018-06-10,0.0326570512820513,0.07923296090483589,0.05040937500000003,0.09511679292929295,0.17602678069606537,0.3554286602148113
2018-06-11,0.09706347305389222,0.13190995853711052,0.4129920634920636,0.31894700978034307,0.3859569903853741,0.5924095433106281
2018-06-12,0.06096152597402598,0.045210870709670885,0.2352085365853658,0.20934639889384551,0.26828410758625226,0.2023716269438817
2018-06-13,0.08937991169977917,0.09895219891752789,0.17416329113924064,0.2858765396581853,0.36091272303042465,0.44414067206571456
2018-06-14,0.06732463768115943,0.07403905308134089,0.3221730158730159,0.12201606198034766,0.28902442102405057,0.33206254373029875
2018-06-15,0.059806250000000026,0.0359343091155113,0.15779062500000002,0.08196180555555557,0.26451853078809634,0.16063865320792675
2018-06-16,0.009069259259259263,0.08171902445976521,0.36321315789473685,0.33454627730943526,0.09914329626660583,0.3666128499591127
2018-06-17,0.039844808743169424,0.029233818520508603,0.12868421052631582,0.06792157951697424,0.19945499467686656,0.13049479061606803
2018-06-18,-0.08823873873873876,0.05764335919097829,0.14216111111111118,0.22493386243386249,-0.21802831274673357,0.2583023411418689
2018-06-19,-0.07663571428571445,0.07197884986944078,0.26072962962962964,0.2951699342966704,-0.18020870890222165,0.3227941951444296
2018-06-20,-0.04288368580060422,0.06142073469008892,0.327467441860465,0.25339026477398563,-0.07019529374279437,0.27529582637830313
2018-06-21,0.01660469798657718,0.08032760667355889,0.27879677419354854,0.3386267521121354,0.12370476371981584,0.36035320285408534
2018-06-22,0.06799885844748858,0.0814786080732856,0.3624507042253521,0.2356657304940756,0.2912220172102472,0.3655312756450949
2018-06-23,0.1346877551020408,0.025746529311580318,0.4237592592592592,0.24127585377585373,0.5085918644008534,0.11480633239923149
2018-06-24,0.08606157635467981,0.09678082549634273,0.31501086956521746,0.2789611958090218,0.350096738914991,0.4343721959943302
2018-06-25,0.025146048109965683,0.06624446064308614,0.17635862068965516,0.186060624201788,0.15154495997826883,0.29699658548635655
2018-06-26,-0.036689260143198066,0.025606603310063942,-0.08823913043478253,0.04415789298262131,-0.050004805878544584,0.11417683966240359
2018-06-27,0.04373060109289615,0.03845865556681074,0.18639012345679015,0.1522214456068623,0.21212058267796702,0.171995068306691
2018-06-28,0.015460353535353534,0.0891560354194733,-0.09867115384615374,0.24608521686646687,0.11997481779216909,0.40007013689729365
2018-06-29,0.050871321695760606,0.085385637637508,0.1344236842105263,0.3138407453292321,0.2353954818611957,0.38310804269765764
2018-06-30,0.0651713235294118,0.09233894883711061,0.5343500000000001,0.42981646825396824,0.28200577786755443,0.41438928313631673
2018-07-01,0.17085476190476173,0.08883098549447137,0.3580117647058823,0.35751157213990387,0.6264768068189616,0.3986078170662562
2018-07-02,0.0964029020556227,0.0695220025653014,0.2919762295081968,0.3306873891136186,0.3838038850836598,0.31174144214147936
2018-07-03,-0.025630101010101047,0.041159520575524355,0.06716901408450704,0.14795859092899147,-0.013957909747240815,0.18414559706984496
2018-07-04,0.07281153846153847,0.07787609309093681,0.4335972972972973,0.2269621407121407,0.30690875925743166,0.34932444495511156
2018-07-05,-0.01578068181818183,0.06044153445323515,0.16688676470588237,0.1306742697078831,0.018145886417717326,0.2708906448514982
2018-07-06,0.10372954545454548,0.09835053251672571,0.2823214285714286,0.2946322923108637,0.40768479234013333,0.4414339226038997
2018-07-07,-0.02748803827751196,0.12412491859177827,0.002774999999999947,0.2957387336493242,-0.02001378351583577,0.5573865593877424
2018-07-08,0.09305087719298247,0.18752647817846468,0.24997878787878794,0.5648500061947033,0.3728780913050416,0.842614614437322
2018-07-09,0.06538909090909097,0.0865547206581298,0.2296333333333333,0.29698661215327876,0.2827155821141168,0.3883674602630493
2018-07-10,0.09467283653846154,0.0659160379189676,0.3855446808510639,0.2498944853166928,0.378164804277704,0.2955190922599267
2018-07-11,0.056566083916083906,0.05908445862849276,0.20986585365853658,0.24252399869777921,0.2539573363184776,0.2647854938020695
2018-07-12,0.036931234866828,0.03454955587749171,0.2832659090909091,0.2856606240981241,0.1899583147188897,0.1544089882694183
2018-07-13,0.059566265060240965,0.04548502848389897,0.22290526315789477,0.21198818542568543,0.2637363092744658,0.2036049954797595
2018-07-14,0.05133944444444443,0.12073290035535822,0.3898451612903226,0.3384698948005399,0.2369213096294214,0.542126701892534
2018-07-15,0.050514840989399304,0.08341693987579904,0.2996293103448276,0.2963181019969813,0.23423354695815565,0.37425135467273685
2018-07-16,0.07801527446300721,0.10059625971039866,0.3533639999999999,0.3449270942310006,0.323870132982338,0.451536898048021
2018-07-17,0.140155988023952,0.0808787463524084,0.4222375,0.27960957429846944,0.5264153554805687,0.3628326449953147
2018-07-18,0.08771272727272722,0.0789817306659941,0.1924592592592593,0.2539648954199735,0.3554786006753339,0.35429843703321096
2018-07-19,0.10206984815618225,0.05200705019954833,0.17082647058823527,0.1831676202678041,0.40227507398781676,0.23294597038751902
2018-07-20,0.10608368298368301,0.08403748704648328,0.3230051948051947,0.29293139389020073,0.4153580114312362,0.37704304408407985
2018-07-21,0.007531597222222223,0.0529820177009847,-0.02797142857142858,0.07987801484230057,0.09413134706983167,0.23733210987658043
2018-07-22,0.11208449197860973,0.09246758123876272,0.2551608695652173,0.29404540683752634,0.4349174133659239,0.4149679687393014
2018-07-23,0.05774871382636642,0.04189988507408793,0.14709405940594059,0.11935535517837496,0.2578120722007154,0.18747631523087563
2018-07-24,0.0038438305709023886,0.09203690554168231,0.05378118811881184,0.2600374470482762,0.08211121607824648,0.41303046448489245
2018-07-25,0.05106597222222219,0.08551692667872182,0.18630140845070423,0.2073415461201553,0.2360299376299228,0.38369867986997425
2018-07-26,0.07193297587131361,0.07866544139692602,0.10236904761904762,0.13423206179567782,0.30404511889802077,0.3528755292429697
2018-07-27,0.04564626436781609,0.0848004494607404,0.19287499999999994,0.2583644574464887,0.21836461210755842,0.38047542472129353
2018-07-28,0.013994392523364483,0.06682148528485311,0.1457762711864407,0.0960174841636706,0.1151965752788152,0.29959247772244335
2018-07-29,0.032848356807511726,0.047285672562961296,0.1636081632653061,0.13413478811437993,0.1766503335650153,0.21170565123421725
2018-07-30,0.09311333333333334,0.05069950409351452,0.21045671641791036,0.16651759465658725,0.3730816646488099,0.2270636413857891
2018-07-31,0.05412242744063326,0.052220738529280726,0.1141262295081967,0.17400672415016677,0.24599233372731863,0.23390730173447163
2018-08-01,0.09189015873015864,0.07693579172910954,0.3242429347826083,0.2977907013980385,0.36909477492777015,0.3450942599195564
2018-08-02,0.1048061611374407,0.07919700530836536,0.32414397590361427,0.26798790730222527,0.4111939789995886,0.35526690481137496
2018-08-03,0.1038168466522678,0.10079797265569386,0.3826739726027397,0.31019623831267684,0.40796934717550204,0.4524443550796766
2018-08-04,0.008422044728434495,0.07867194710685126,0.35362727272727273,0.2673339056145875,0.09703372584750494,0.35290479683513604
2018-08-05,0.11708560000000004,0.1082118809423381,0.2925173913043479,0.3020269412552022,0.4512183291244263,0.4857977087621553
2018-08-06,0.15729149659863953,0.0907617107922273,0.38779649122807014,0.2908188049543544,0.5822678746743901,0.40729367629596486
2018-08-07,0.11382533566841806,0.06790021814615714,0.2787458149779737,0.2574303906751594,0.4405916252035632,0.30444543209696673
2018-08-08,0.06094049744897955,0.05746075297396658,0.3018283236994219,0.28615368434551935,0.26821556593231455,0.2574808405911293
2018-08-09,0.05869724334600762,0.055921541599438476,0.25842537313432834,0.23510601921399502,0.2609037670267403,0.2505563064072883
2018-08-10,0.08207227214377408,0.07142020829995212,0.25329223300970877,0.3215072677625773,0.3370937580557743,0.32028100383850855
2018-08-11,0.12022807775377965,0.03057664529694769,0.3371526315789475,0.03411592522974106,0.4614611123073195,0.13653583869452326
2018-08-12,0.06614071729957806,0.04986410487630865,0.23014307692307684,0.12367026723276724,0.28516547890114746,0.223305385351286
2018-08-13,0.11924934456928798,0.052748662990991645,0.1663104651162791,0.15063669388723888,0.4582709698184528,0.2362823043118297
2018-08-14,0.08755817923186329,0.06500974966670456,0.2431864197530864,0.18290601488132355,0.3549748573880485,0.29144192385598805
2018-08-15,0.0705422863485016,0.040057258855099205,0.31752469135802464,0.3271256658293696,0.29951222085610074,0.17918679213315236
