,open_close_diff,pos_neg,close_low_diff,sentiment_1,sentiment_2,s1_no_0,s2_no_0,s1_scaled,s2_scaled
2018-08-27,-4.8200069999999755,-1.0,-14.010008999999968,0.11280447796320443,0.058036835415230435,0.1554368875098691,0.09581129071709381,0.3945472252900593,0.6425379419238242
2018-08-28,-0.8599849999999947,-1.0,-8.079987000000017,0.043065423242467815,0.028239741030681807,0.059087795275590674,0.04970479671309398,0.1672683134376076,0.3945472252900593
2018-08-29,-1.589995999999985,-1.0,-8.169983000000002,-0.019645287356321844,0.05397343572774613,-0.02558592814371258,0.09207233153556696,-0.03710529219070195,0.1672683134376076
2018-08-30,-2.75,-1.0,-7.290009000000055,0.029427719298245617,0.039683398702383695,0.03937511737089202,0.06813113632638164,0.12282316681179495,-0.03710529219070195
2018-08-31,-1.1499939999999924,-1.0,-4.549987999999985,0.031791573033707894,0.03664129838638267,0.04336321839080464,0.06152972747901996,0.13052694351088562,0.12282316681179495
2018-09-04,-4.720002000000022,-1.0,-13.660004000000015,0.04812851845855892,0.06865097727235403,0.061321597435897414,0.11078732047470137,0.18376889228724283,0.13052694351088562
2018-09-05,-3.9000240000000304,-1.0,-11.77001899999999,-0.04765325842696627,0.003562733271722039,-0.060587714285714266,0.005524098626886088,-0.12838300184165055,0.18376889228724283
2018-09-06,4.059998000000007,1.0,-1.8599849999999947,0.04072727272727274,0.06156836715402415,0.05325874125874127,0.11232472836880504,0.15964830328735855,-0.12838300184165055
2018-09-07,-20.850006000000008,-1.0,-28.700012000000015,0.03630976190476185,0.051609071153714006,0.045934036144578236,0.09506934159894684,0.14525167779742104,0.15964830328735855
2018-09-10,10.020020000000045,1.0,7.7600100000000225,0.05946994420620733,0.0381069433985218,0.07518971063058932,0.0627564853912704,0.2207304902484273,0.14525167779742104
2018-09-11,-6.029999000000032,-1.0,-11.950012000000015,0.13474589473684204,0.04685180087665049,0.1860590116279069,0.07443011844952836,0.4660540925509182,0.2207304902484273
2018-09-12,2.0,1.0,-0.7900080000000003,0.05301425531914899,0.05012811995783123,0.0741568452380953,0.08824051078719354,0.19969146195382226,0.4660540925509182
2018-09-13,-2.520019999999988,-1.0,-5.360015999999973,0.17257437325905262,0.07547198490408802,0.22366137184115484,0.12315655718439818,0.5893367419930449,0.19969146195382226
2018-09-14,-0.6999809999999798,-1.0,-2.9400019999999927,0.09561107382550332,0.0764762575387575,0.127767264573991,0.13405838086205726,0.3385140857658121,0.5893367419930449
2018-09-17,-5.160003000000017,-1.0,-7.070007000000032,0.0539306578317448,0.05617338834640636,0.06818494909570011,0.08503983805533062,0.202678008971353,0.3385140857658121
2018-09-18,1.8500060000000076,1.0,-19.339995999999985,0.007783018867924517,0.02168124723684024,0.009788135593220323,0.04021871362433864,0.05228329527389018,0.202678008971353
2018-09-19,-4.44998099999998,-1.0,-4.459991000000002,-0.05948508124076792,-0.04107853520528923,-0.07416464088397769,-0.061526921092877884,-0.16694279914776824,0.05228329527389018
2018-09-20,4.540008999999998,1.0,-5.690001999999993,-0.08793464203233266,0.028426993339151038,-0.1087877142857144,0.05044626276988688,-0.25965964547267795,-0.16694279914776824
2018-09-21,-0.6299750000000017,-1.0,-2.9599919999999997,0.139385303514377,0.09010721392938416,0.17312539682539682,0.16397417418544907,0.4811738813524623,-0.25965964547267795
2018-09-24,-0.6199950000000172,-1.0,-5.520018999999991,0.1339056399322673,0.06585764960026684,0.1672437588176016,0.10456614870602339,0.46331571018500767,0.4811738813524623
2018-09-25,0.3200069999999755,1.0,-3.1799930000000245,0.10517722007722016,0.05629779773147123,0.1574618497109828,0.08731215336797034,0.3696900648412085,0.46331571018500767
2018-09-26,0.9200140000000374,1.0,0.11999500000001717,0.06059463087248328,0.044045885710734714,0.08061250000000009,0.07373974124606147,0.22439583332928428,0.3696900648412085
2018-09-27,3.3200069999999755,1.0,-2.669983000000002,0.09182789115646256,0.04629251771471158,0.12441198156682022,0.07239361812832558,0.3261847296567885,0.22439583332928428
2018-09-28,-37.25997899999999,-1.0,-46.959991,0.16114597156398106,0.09458471006913798,0.1899541899441341,0.15351826018913933,0.5520916902516676,0.3261847296567885
2018-10-01,41.0,1.0,36.279998999999975,0.06243390633655153,0.049801575742971595,0.07984315215299201,0.06936923611078143,0.23039001446271515,0.5520916902516676
2018-10-02,3.25,1.0,-11.550018000000023,0.14103787661406025,0.03497377443880307,0.20782959830866807,0.05005486813931363,0.4865596012673174,0.23039001446271515
2018-10-03,2.3099980000000073,1.0,-9.449982000000034,0.09902069510268556,0.06421725372515262,0.1521361650485436,0.12134185554633314,0.349626008874178,0.4865596012673174
2018-10-04,-0.8499759999999696,-1.0,-17.129975,0.0966234718826406,0.09011585084751343,0.12957049180327868,0.15105484834685656,0.34181348134421635,0.349626008874178
2018-10-05,-7.1799930000000245,-1.0,-21.829987000000017,0.14270630136986304,0.0983375947999236,0.18470851063829796,0.14473073428214558,0.4919969815777477,0.34181348134421635
2018-10-08,2.5699769999999944,1.0,-12.950012000000015,0.05310617698176947,0.045971992420662834,0.06869473095183565,0.06651958009703729,0.19999103377250704,0.4919969815777477
2018-10-09,4.690001999999993,1.0,2.740004999999968,0.04501977077363899,0.07750312300455564,0.0553235915492958,0.12129412524031355,0.1736375133363558,0.19999103377250704
2018-10-10,1.8099970000000098,1.0,-15.029983999999985,0.13130289156626498,0.0826817249414065,0.1810322259136212,0.1367048440266283,0.4548333781714815,0.1736375133363558
2018-10-11,0.6499940000000493,1.0,-7.850005999999951,0.10397520215633413,0.06842895050442224,0.15068281249999985,0.1372277872277873,0.3657726999417257,0.4548333781714815
2018-10-12,8.770004,1.0,-0.22000099999996792,0.13558684210526314,0.08841609218371435,0.1981653846153846,0.13783842063512391,0.4687947319757755,0.3657726999417257
2018-10-15,0.27999899999997524,1.0,-4.240006000000022,0.10146316239316233,0.08420658560465111,0.133501790106461,0.12011301749352526,0.35758598639663924,0.4687947319757755
2018-10-16,6.11001600000003,1.0,2.6499939999999924,0.13722927927927928,0.052459608263179705,0.1928158227848101,0.08144079045053072,0.4741474190058939,0.35758598639663924
2018-10-17,5.809998000000007,1.0,-10.790008,0.061180314960629915,0.028982178719137382,0.082221164021164,0.04230731836012008,0.2263045721668883,0.4741474190058939
2018-10-18,-2.4899900000000343,-1.0,-8.779999000000032,0.11796622340425528,0.054446452077768534,0.18874595744680844,0.09139225884482574,0.41136930427864293,0.2263045721668883
2018-10-19,3.4800109999999904,1.0,-10.410004000000015,0.14292958579881654,0.04950448411986877,0.2176135135135135,0.08450765470967496,0.49272466339462,0.41136930427864293
2018-10-22,0.6799930000000245,1.0,-7.410004000000015,0.09569563359398274,0.08592932628033333,0.13460424524076153,0.1325258848940171,0.33878966524195286,0.49272466339462
2018-10-23,2.919983000000002,1.0,1.1499939999999924,0.015378695652173915,0.0697493788819876,0.018518848167539268,0.12153300865800867,0.07703753321445428,0.33878966524195286
2018-10-24,6.9099729999999795,1.0,-8.410004000000015,0.047214112903225885,0.08391683037744388,0.06690914285714297,0.12241984666827105,0.18078885333431835,0.07703753321445428
2018-10-25,28.720000999999968,1.0,12.510010000000023,0.03963487858719645,0.03931601373240446,0.06299859649122805,0.07269450702358866,0.1560882012403099,0.18078885333431835
2018-10-26,-6.609984999999995,-1.0,-8.209991000000002,0.2406636000000001,0.09381397822547836,0.3281776363636365,0.17767798906340596,0.8112388802501025,0.1560882012403099
2018-10-29,6.5700069999999755,1.0,-4.399993999999992,0.11048496968376524,0.04296576377025904,0.15175488591558403,0.06657293635772889,0.3869879700077113,0.8112388802501025
2018-10-30,-6.459991000000002,-1.0,-12.589995999999985,0.14300025125628132,0.0597758075490488,0.2025412811387899,0.09115238086023532,0.4929549614441486,0.3869879700077113
2018-10-31,2.6400150000000053,1.0,-0.7999879999999848,0.17455598591549285,0.07641405854559777,0.2360661904761903,0.11730590609162035,0.5957947986740866,0.4929549614441486
2018-11-01,0.940003000000047,1.0,-2.589995999999985,0.10422118644067803,0.09251332942010916,0.14906787878787886,0.1427002989748089,0.3665743603700518,0.5957947986740866
2018-11-02,-0.5400090000000546,-1.0,-3.369995000000017,0.10241535947712416,0.0506341200686439,0.14508842592592588,0.08197905153970918,0.36068918757965696,0.3665743603700518
2018-11-05,-5.910004000000015,-1.0,-16.26998900000001,0.12402966592153016,0.048738748995266264,0.1823756228859005,0.0797105459361991,0.4311300054083696,0.36068918757965696
2018-11-06,-2.329987000000017,-1.0,-5.309998000000007,0.12610172413793105,0.059291808167885776,0.16163314917127072,0.09421711982842122,0.4378828233036556,0.4311300054083696
2018-11-07,2.2799979999999778,1.0,-0.2600100000000225,0.1430657894736842,0.08287620376699324,0.20285447761194028,0.13344473487905692,0.4931685498673889,0.4378828233036556
2018-11-08,0.3399959999999851,1.0,0.27999799999997776,0.18163612903225804,0.0982805794116278,0.27070769230769226,0.15868218550835736,0.6188689173265658,0.4931685498673889
2018-11-09,-2.3999939999999924,-1.0,-6.169983000000002,0.10810168067226893,0.07706157715611497,0.21927443181818188,0.1599475758414712,0.37922085393004346,0.6188689173265658
2018-11-12,-2.1400150000000053,-1.0,-20.170014000000037,0.1085943323299524,0.08046577237450225,0.17199384022070677,0.13066063509452838,0.38082640096719467,0.37922085393004346
2018-11-13,1.8800049999999828,1.0,0.9200129999999831,0.17255421686746986,0.08082720546688921,0.24070588235294116,0.1302652049272195,0.5892710525057964,0.38082640096719467
2018-11-14,3.9700010000000248,1.0,-1.580016999999998,0.11846310679611648,0.10226474523319178,0.15348050314465408,0.16719474220664687,0.4129886424969771,0.5892710525057964
2018-11-15,-1.670012999999983,-1.0,-4.959991000000002,0.14558203592814356,0.05201293300844202,0.1899390624999998,0.08117906366738148,0.5013689729791186,0.4129886424969771
2018-11-16,-3.25,-1.0,-3.3200069999999755,0.167356603773585,0.060115027464673725,0.2334184210526317,0.09956551423836583,0.5723320811799211,0.5013689729791186
2018-11-19,2.0299979999999778,1.0,-1.4299930000000245,0.17596693731255944,0.0942492511856677,0.2405002453847036,0.1471174301126972,0.6003930757727097,0.5723320811799211
2018-11-20,-11.720000999999968,-1.0,-19.920012999999983,0.17779526066350682,0.08905393730808422,0.2374354430379743,0.13816456450004244,0.6063515640743039,0.6003930757727097
2018-11-21,4.5100100000000225,1.0,-10.089995999999985,0.09555999999999996,0.07609960533293868,0.14224580152671748,0.13490384581748222,0.3383476366573315,0.6063515640743039
2018-11-23,-3.839995999999985,-1.0,-12.640014000000008,0.0685865168539326,0.04283467702709275,0.09179248120300754,0.07475071089041678,0.2504413132513482,0.3383476366573315
2018-11-26,-0.8299870000000169,-1.0,-0.8299870000000169,0.08255115569000324,0.038382413767511475,0.11831895646154074,0.06199419737395154,0.29595193756055455,0.2504413132513482
2018-11-27,-5.950012000000015,-1.0,-10.5,-0.020759583333333328,0.09170019132653058,-0.026931351351351343,0.14107721742543167,-0.040736772114696826,0.29595193756055455
2018-11-28,2.0699769999999944,1.0,-1.7100219999999808,-0.0575140350877193,0.048233309886066805,-0.0780547619047619,0.08038884981011134,-0.16051917860014633,-0.040736772114696826
2018-11-29,-0.8699950000000172,-1.0,-8.320007000000032,0.12524615384615378,0.09150065807571696,0.16399136690647473,0.15860114066457606,0.4350945279115387,-0.16051917860014633
2018-11-30,0.6599740000000338,1.0,-2.9100029999999606,0.13877297297297303,0.08946672931047936,0.18842568807339447,0.15046677202216985,0.4791783019787295,0.4350945279115387
2018-12-03,9.51998900000001,1.0,1.5199890000000096,0.10305152727049068,0.0652617185301843,0.14635350742265238,0.11265663687799277,0.3627624523293858,0.4791783019787295
2018-12-04,-2.4400019999999927,-1.0,-6.4899899999999775,0.1609487804878048,0.10537684847898264,0.20304307692307685,0.17515341030966033,0.5514490464217531,0.3627624523293858
2018-12-06,-3.6900019999999927,-1.0,-8.940001999999993,0.06865571428571428,0.024552159962108928,0.1109053846153846,0.03791142347090349,0.2506668270192263,0.5514490464217531
2018-12-07,5.940001999999993,1.0,-5.410004000000015,0.13783422459893052,0.04032711858848224,0.1895220588235295,0.06337118635332924,0.4761189300126194,0.2506668270192263
2018-12-10,2.029999000000032,1.0,-4.850005999999951,0.1086681943129763,0.06520467882345622,0.14978629278817052,0.09858690075458991,0.38106711646292596,0.4761189300126194
2018-12-11,4.7600100000000225,1.0,-4.919983000000002,0.14551796874999987,0.0824281071034001,0.2140954022988504,0.12711804468958088,0.5011601786587444,0.38106711646292596
2018-12-12,2.6600029999999606,1.0,-1.6000060000000076,0.08144687500000003,0.06845075099957912,0.11955504587155967,0.13690150199915824,0.29235309736106185,0.5011601786587444
2018-12-13,3.549987999999985,1.0,0.1499939999999924,0.1542271999999999,0.07046672871572869,0.2142044444444443,0.12066220670501487,0.5295434799452013,0.29235309736106185
2018-12-14,-1.7900089999999977,-1.0,-12.46002199999998,0.031157196969696987,0.04210968929008701,0.04398663101604281,0.07313788139857216,0.1284595179899778,0.5295434799452013
2018-12-17,-3.7099910000000023,-1.0,-21.82998600000002,0.1641672150002675,0.12489197488028592,0.2185116843865925,0.19204811423761192,0.5619378936937737,0.1284595179899778
2018-12-18,2.1199960000000146,1.0,-14.73001099999999,0.10468953974895402,0.07658928323453129,0.15444938271604947,0.12203225795368652,0.3681007193190471,0.5619378936937737
2018-12-19,0.5700069999999755,1.0,-7.290009000000055,0.12221660377358493,0.1038274660350133,0.17412580645161296,0.18221376489588428,0.4252212532212922,0.3681007193190471
2018-12-20,-5.920012999999983,-1.0,-21.10000599999995,0.14047113402061853,0.07441900875470463,0.19056923076923074,0.10855103532641126,0.4847125925796649,0.4252212532212922
2018-12-21,2.0199890000000096,1.0,-2.94000299999999,0.10676557377049184,0.05688212629810989,0.13955785714285718,0.1196486104891277,0.3748664943252214,0.4847125925796649
2018-12-24,-6.26998900000001,-1.0,-24.569976999999994,0.12242761888506988,0.07979485932050405,0.15837193912715197,0.1295245568920023,0.425908949449966,0.3748664943252214
2018-12-26,4.609984999999995,1.0,-1.3000190000000202,0.09941559139784953,0.04399637213145277,0.1208581699346406,0.08436417748917749,0.3509129721205086,0.425908949449966
2018-12-27,-6.25,-1.0,-24.589995999999985,0.10023396226415092,0.06026846378202508,0.13117037037037035,0.08243170530186655,0.35358003494104073,0.3509129721205086
2018-12-28,6.970001000000025,1.0,2.279999000000032,0.1418032786885246,0.12252165241407045,0.18502673796791444,0.19041581649065725,0.4890540393022244,0.35358003494104073
2018-12-31,3.9200139999999806,1.0,-8.609984999999995,0.05607664011047239,0.06992554828508785,0.08997007026335703,0.11584098606818587,0.2096717446782241,0.4890540393022244
2019-01-02,-26.699981999999977,-1.0,-34.0,0.10057171717171713,0.05428268070313522,0.13015163398692806,0.09031908217832584,0.35468077495209865,0.2096717446782241
2019-01-03,-3.119995000000017,-1.0,-12.739990000000034,0.010566353383458694,0.04278979430296897,0.013744009779951162,0.0960513526125717,0.06135415582032485,0.35468077495209865
2019-01-04,5.640015000000005,1.0,2.3700259999999957,0.06016103896103898,0.04846485524306143,0.07752970711297072,0.08780691420507598,0.22298276143985726,0.06135415582032485
2019-01-07,4.029998999999975,1.0,0.05999800000000732,0.1488292280597876,0.07727650306885779,0.20257944378698226,0.15609089494981912,0.511951541056808,0.22298276143985726
2019-01-08,7.0,1.0,-7.940001999999993,0.08848044871794868,0.04571512266223805,0.15003206521739124,0.10335592949723386,0.3152754467885203,0.511951541056808
2019-01-09,0.1499939999999924,1.0,-3.8800050000000397,0.04619762845849802,0.06894011734391466,0.07214814814814813,0.10635274200006346,0.17747614025786765,0.3152754467885203
2019-01-10,-4.13000500000004,-1.0,-6.739990000000034,-3.672316384178191e-05,0.04913382426245624,-4.545454545451328e-05,0.07070477149963215,0.02679883083622893,0.17747614025786765
2019-01-11,-2.880004999999983,-1.0,-6.200011999999958,0.1104201058201058,0.08256679499075112,0.1337782051282051,0.1209699554515656,0.3867765792968664,0.02679883083622893
2019-01-14,-4.88000500000004,-1.0,-13.260010000000023,0.19855098633392756,0.13629580636911165,0.26006429304029305,0.19743738281611178,0.6739942753781974,0.3867765792968664
2019-01-15,0.6000060000000076,1.0,0.10000600000000759,0.09789868421052636,0.09380045249758594,0.13527818181818188,0.16019852561385464,0.3459693861155572,0.6739942753781974
2019-01-16,0.3500060000000076,1.0,-0.9299930000000245,0.09746551724137932,0.08653930520309837,0.13249218750000002,0.13814531289301946,0.34455769910900985,0.3459693861155572
2019-01-17,0.16000300000001744,1.0,-1.8999939999999924,0.18596609195402292,0.05865784797896865,0.25279765624999995,0.10309561159939944,0.6329802250459056,0.34455769910900985
2019-01-18,-24.309998000000007,-1.0,-47.57998700000002,0.14994778325123162,0.06254892206862647,0.19765844155844167,0.08941852943613503,0.5155969017198729,0.6329802250459056
2019-01-22,2.559996999999953,1.0,-6.7600100000000225,0.11297410013232383,0.052182206314919904,0.14363768834828616,0.08577732583407478,0.3951000223157415,0.5155969017198729
2019-01-23,-6.420012999999983,-1.0,-17.23001099999999,0.18492214983713334,0.07002566674187193,0.2298425101214573,0.1472457512996896,0.6295780276786812,0.3951000223157415
2019-01-24,-4.559996999999953,-1.0,-8.309996999999953,0.00018663793103448252,0.016572887659286988,0.0002740506329113921,0.039434973712354666,0.02752676250660981,0.6295780276786812
2019-01-25,2.880004999999983,1.0,-1.9600220000000377,0.04980407407407403,0.052558083671178916,0.07229623655913972,0.08924957604539817,0.18922951200122504,0.02752676250660981
2019-01-28,-4.130004999999983,-1.0,-9.290008999999998,0.10133465409161281,0.031433077531022244,0.13399729497354493,0.055922814593537234,0.35716717907186074,0.18922951200122504
2019-01-29,-1.1100159999999732,-1.0,-4.580016999999998,0.09866887159533076,0.1102650006176271,0.12615870646766172,0.19018862522637692,0.3484794194310616,0.35716717907186074
2019-01-30,2.990021000000013,1.0,1.0299989999999752,0.04314007092198583,0.06919673065873673,0.0593439024390244,0.12508639772925484,0.16751158951069325,0.3484794194310616
2019-01-31,-7.76998900000001,-1.0,-14.76998900000001,0.05065025641025641,0.0394630970880971,0.09317735849056603,0.07933303022864881,0.19198721213591166,0.16751158951069325
2019-02-01,-1.5999760000000265,-1.0,-3.5199890000000096,0.18947173913043452,0.06960129110333801,0.2612335149863757,0.13141139290406356,0.6444050956407824,0.19198721213591166
2019-02-04,0.7700199999999882,1.0,-10.32998600000002,0.11570952028651625,0.07328972258783967,0.16154990583012935,0.11643170926757164,0.4040147304171586,0.6444050956407824
2019-02-05,-0.40002500000002783,-1.0,-0.6400150000000053,0.1550996978851963,0.023139024578979248,0.23767592592592585,0.05393674039184599,0.5323869422022549,0.4040147304171586
2019-02-06,-1.7600100000000225,-1.0,-5.73001099999999,0.13261107382550338,0.037835343886698174,0.20799000000000006,0.07670022094038134,0.4590967316335406,0.5323869422022549
2019-02-07,-3.920012999999983,-1.0,-14.220000999999968,0.03832952755905514,0.07985241724045859,0.05291141304347829,0.1448750998505463,0.15183407473329802,0.4590967316335406
2019-02-08,-0.6800230000000056,-1.0,-9.010010000000023,0.09390506912442388,0.04664759566257263,0.11778843930635828,0.08879410753314264,0.33295423277340824,0.15183407473329802
2019-02-11,5.800018000000023,1.0,4.700012000000015,0.07943320089387311,0.03170579029468954,0.11908734851596565,0.05655125664055425,0.28579055272235593,0.33295423277340824
2019-02-12,3.36001600000003,1.0,-3.220000999999968,0.02722702702702704,0.012451034006589576,0.04256619718309861,0.02410578095461819,0.1156511317630329,0.28579055272235593
2019-02-13,0.5400080000000003,1.0,-6.239991000000032,0.1488410958904111,0.05295627068686429,0.18520568181818203,0.1115136853886854,0.5119902182032214,0.1156511317630329
2019-02-14,-4.790008,-1.0,-7.170012999999983,0.08838590308370041,0.051114193154234065,0.11399772727272725,0.08658896900008307,0.314967323471415,0.5119902182032214
2019-02-15,0.7300109999999904,1.0,0.13000499999998283,0.1120228310502284,0.07698219270793473,0.13860451977401142,0.13171172033623205,0.3919998454819244,0.314967323471415
2019-02-19,-1.3200069999999755,-1.0,-2.410004000000015,0.10333411955586835,0.06870766709859631,0.12511740767625446,0.11997772709663239,0.3636834178827007,0.3919998454819244
2019-02-20,-1.2300109999999904,-1.0,-6.640015000000005,0.08990089686098655,0.048492331223833465,0.12077048192771085,0.07257577089204606,0.3199046736913692,0.3636834178827007
2019-02-21,-0.75,-1.0,-12.059998000000007,0.1284292929292927,0.06976948082314241,0.17476975945017148,0.10425929964514866,0.4454683477172108,0.3199046736913692
2019-02-22,3.259978999999987,1.0,0.8699950000000172,0.05573489096573202,0.02139499813097944,0.07016039215686266,0.036146286316023166,0.20855798748644502,0.4454683477172108
2019-02-25,3.2000130000000127,1.0,2.2900089999999977,0.10003272793872793,0.035638147141544625,0.12715107873297324,0.06139289243174322,0.3529242142005297,0.20855798748644502
2019-02-26,-6.549988000000042,-1.0,-10.0,0.03931371681415932,0.0666443825348692,0.04991516853932587,0.1099389084151857,0.15504153809586696,0.3529242142005297
2019-02-27,3.9200140000000374,1.0,2.69000299999999,-0.1298269315673291,0.0004471858229545182,-0.1661344632768364,0.0006138641751466567,-0.3961862161101596,0.15504153809586696
2019-02-28,4.180023000000006,1.0,-3.92999199999997,0.06475432835820892,0.05468117098490236,0.09860318181818176,0.08722948704734425,0.23795224762220685,-0.3961862161101596
2019-03-01,-12.94000299999999,-1.0,-27.98001099999999,0.1315460567823344,0.06871204325817892,0.1878382882882884,0.1216855738147638,0.4556258512832828,0.23795224762220685
2019-03-04,3.3299860000000194,1.0,-12.010009999999966,0.06797286942696627,0.07995374667670337,0.08824817807945423,0.1267625523287176,0.24844144216017194,0.4556258512832828
2019-03-05,-3.3599849999999947,-1.0,-15.259978999999987,0.0307114790286976,0.01927994571186781,0.05059018181818186,0.0419894971513275,0.1270069274862907,0.24844144216017194
2019-03-06,-0.05999800000000732,-1.0,-2.1499939999999924,0.004556826568265687,0.05503018721745659,0.006268527918781732,0.1092540713254999,0.041769165447648214,0.1270069274862907
2019-03-07,2.6000060000000076,1.0,-1.9899899999999775,0.04413973799126635,0.017917371511985778,0.06417777777777775,0.03256411171622812,0.17076949492152252,0.041769165447648214
2019-03-08,0.3200080000000298,1.0,-0.6999809999999798,-0.006068410462776666,0.037309932224419216,-0.009635782747603842,0.07243373560756387,0.007141619659138648,0.17076949492152252
2019-03-11,-0.6200259999999957,-1.0,-3.6400150000000053,0.13486587938660777,0.08923009944134393,0.16970919173421262,0.1523329389432668,0.46644512137611455,0.007141619659138648
2019-03-12,-4.430023000000006,-1.0,-9.860014999999976,0.07474764595103575,0.02303087030447807,0.10964364640883972,0.04496100048410976,0.27052037400976303,0.46644512137611455
2019-03-13,0.5400089999999977,1.0,-0.6599729999999795,0.04015315068493151,0.053242625362243744,0.05253010752688173,0.10121644925634878,0.15777724504637236,0.27052037400976303
2019-03-14,3.490021000000013,1.0,-0.6699820000000045,-0.03091676829268292,0.04366623387621869,-0.04370991379310343,0.06885829188172947,-0.07383894068135273,0.15777724504637236
2019-03-15,-6.44998099999998,-1.0,-15.55999700000001,0.0837847665847665,0.07869729676547864,0.12819699248120284,0.13986812132554502,0.29997226365952234,-0.07383894068135273
2019-03-18,0.5700069999999755,1.0,-8.13000500000004,0.1141550376297053,0.06794958497441564,0.1604627951653357,0.12011637268140467,0.39894868631678676,0.29997226365952234
2019-03-19,-1.9899899999999775,-1.0,-6.029998999999975,0.1067003731343284,0.04135982762055525,0.14589642857142865,0.06927771126443004,0.3746540060760094,0.39894868631678676
2019-03-20,2.2200010000000248,1.0,-1.170012999999983,-0.010303678160919538,0.05165405581920361,-0.01366493902439024,0.07319060026499535,-0.006661077232758404,0.3746540060760094
2019-03-21,-1.0,-1.0,-5.149993999999992,0.11150915492957753,0.07522957346350831,0.14938018867924535,0.11486666055718472,0.3903257799211905,-0.006661077232758404
2019-03-22,-1.4400019999999927,-1.0,-10.01998900000001,0.06411696113074201,0.058671177138807075,0.09915355191256824,0.10852250411949282,0.23587507392822474,0.3903257799211905
2019-03-25,-4.82000800000003,-1.0,-10.069992000000042,0.07891303058207788,0.08099968529944068,0.10352293359143609,0.1199635855847615,0.2840953226548395,0.23587507392822474
2019-03-26,4.01998900000001,1.0,4.009980000000041,-0.031176487252124636,-0.022348995472579028,-0.040019272727272716,-0.04218821070492191,-0.07468536228436612,0.2840953226548395
2019-03-27,0.9800109999999904,1.0,0.4100040000000149,0.10505182186234828,0.04149326794063635,0.1544511904761906,0.07426693609664622,0.3692813932591452,-0.07468536228436612
2019-03-28,2.330016999999998,1.0,0.2700189999999907,0.1390094801223242,0.08870624496189702,0.17966837944664038,0.1300759735539925,0.4799490765148214,0.3692813932591452
2019-03-29,0.080016999999998,1.0,-4.119995000000017,0.04913178571428569,0.04427851269927161,0.06458638497652583,0.08050638672594837,0.18703853067124254,0.4799490765148214
2019-04-01,2.7600100000000225,1.0,1.4200140000000374,0.12066997551670061,0.06067213184562098,0.16940978450683655,0.11370255762242353,0.4201808065351056,0.18703853067124254
2019-04-02,-0.8800050000000397,-1.0,-5.299988000000042,0.028442253521126764,0.039135200089425434,0.044382417582417566,0.06537880485527545,0.11961154327619795,0.4201808065351056
2019-04-03,1.4400019999999927,1.0,1.2900080000000003,0.07287149321266971,0.062383772273478175,0.09880122699386508,0.08952476410674465,0.2644060101923532,0.11961154327619795
2019-04-04,-29.919983000000002,-1.0,-31.220002000000022,0.11082148337595904,0.06886134130859191,0.1705952755905511,0.12640743874018515,0.3880846649097503,0.2644060101923532
2019-04-05,2.0799859999999626,1.0,-1.6700140000000374,-0.04929989888776547,-0.008679388960769852,-0.06258998716302959,-0.012210406375819893,-0.13374938734316466,0.3880846649097503
2019-04-08,2.7300109999999904,1.0,-4.51998900000001,0.09258520611797762,0.07002767700901591,0.12835303639532872,0.1176944375508468,0.3286528118679967,-0.13374938734316466
2019-04-09,-1.5500180000000228,-1.0,-3.5900270000000205,-0.023266109785202854,0.03648582343519269,-0.028421282798833807,0.062398204160594835,-0.04890551783101782,0.3286528118679967
2019-04-10,4.42999199999997,1.0,0.580016999999998,0.07991326530612246,0.0938678035737074,0.09997659574468086,0.15331741250372208,0.2873550780471117,-0.04890551783101782
2019-04-11,-7.7600100000000225,-1.0,-10.459992,0.1580852201257861,0.04692423516884429,0.21952445414847155,0.07979629296092237,0.5421167306094783,0.2873550780471117
2019-04-12,1.7999879999999848,1.0,-1.5900259999999662,0.04332639175257731,0.03109635673127944,0.05757068493150684,0.0582306294002723,0.16811880731428766,0.5421167306094783
2019-04-15,0.9299929999999677,1.0,-9.070007000000032,0.08065089927040857,0.047954903043456426,0.11383861160009216,0.07532787487598962,0.2897590200767204,0.16811880731428766
2019-04-16,-0.6300049999999828,-1.0,-1.660004000000015,0.07941589958158993,0.05395589185338137,0.11433975903614453,0.09843861185464234,0.2857341679112184,0.2897590200767204
2019-04-17,1.3900150000000053,1.0,-4.819975999999997,0.0572541501976285,0.03827292547154206,0.07315808080808088,0.06542601448851447,0.21350923878214906,0.2857341679112184
2019-04-18,0.0,0.0,-1.4800109999999904,0.14440373134328366,0.08536865523572615,0.1915851485148516,0.13148735404123338,0.4975288896147813,0.21350923878214906
2019-04-22,-4.2600100000000225,-1.0,-10.779999000000032,0.04321206225680936,0.044585513075646455,0.054706896551724164,0.0774221409489266,0.16774620858184378,0.4975288896147813
2019-04-23,-2.6000060000000076,-1.0,-7.0,0.019167846607669608,0.07375384676232759,0.027018295218295213,0.12756405128790332,0.08938633991191107,0.16774620858184378
2019-04-24,-0.04998799999998482,-1.0,-5.899993999999992,0.07163323029366313,0.0827016186415336,0.10075369565217401,0.1270972619027844,0.2603705231909016,0.08938633991191107
2019-04-25,-3.660004000000015,-1.0,-12.58999700000004,0.07150563991323203,0.062007932595242836,0.10951528239202647,0.10136757775321613,0.25995470736226234,0.2603705231909016
